stage,stage_label,lag_ns,domain_id,n_samples,ca_rmsd,drmsd_long_range,drmsd_all,rotation_geodesic_mean_deg,bond_length_rmse,bond_angle_ca_c_n_mae_deg,bond_angle_c_n_ca_mae_deg,bond_angle_mae_deg,ca_neighbor_distance_mae,contact_f1,formed_contact_f1,broken_contact_f1,heavy_atom_rmsd,backbone_heavy_rmsd,sidechain_heavy_rmsd,bondi_serious_overlap_rate,bondi_serious_inter_residue_backbone_backbone_rate,bondi_serious_inter_residue_backbone_sidechain_rate,bondi_serious_inter_residue_sidechain_sidechain_rate,bondi_serious_intra_residue_backbone_backbone_rate,bondi_serious_intra_residue_backbone_sidechain_rate,bondi_serious_intra_residue_sidechain_sidechain_rate,atom_contact_any_precision,atom_contact_any_recall,atom_contact_any_f1,atom_contact_backbone_backbone_f1,atom_contact_backbone_sidechain_f1,atom_contact_sidechain_sidechain_f1,atom_contact_formed_precision,atom_contact_formed_recall,atom_contact_formed_f1,atom_contact_broken_precision,atom_contact_broken_recall,atom_contact_broken_f1,ca_rmsd_n,drmsd_long_range_n,drmsd_all_n,rotation_geodesic_mean_deg_n,bond_length_rmse_n,bond_angle_ca_c_n_mae_deg_n,bond_angle_c_n_ca_mae_deg_n,bond_angle_mae_deg_n,ca_neighbor_distance_mae_n,contact_f1_n,formed_contact_f1_n,broken_contact_f1_n,heavy_atom_rmsd_n,backbone_heavy_rmsd_n,sidechain_heavy_rmsd_n,bondi_serious_overlap_rate_n,bondi_serious_inter_residue_backbone_backbone_rate_n,bondi_serious_inter_residue_backbone_sidechain_rate_n,bondi_serious_inter_residue_sidechain_sidechain_rate_n,bondi_serious_intra_residue_backbone_backbone_rate_n,bondi_serious_intra_residue_backbone_sidechain_rate_n,bondi_serious_intra_residue_sidechain_sidechain_rate_n,atom_contact_any_precision_n,atom_contact_any_recall_n,atom_contact_any_f1_n,atom_contact_backbone_backbone_f1_n,atom_contact_backbone_sidechain_f1_n,atom_contact_sidechain_sidechain_f1_n,atom_contact_formed_precision_n,atom_contact_formed_recall_n,atom_contact_formed_f1_n,atom_contact_broken_precision_n,atom_contact_broken_recall_n,atom_contact_broken_f1_n
refined,frozen P0 + trained H1b,1.0,1dgnA00,60,2.2007433742284777,1.7139523213749182,1.6336723730228613,26.346274280548094,0.12355844382080562,5.8509754663353055,6.422180912931754,6.1365781896335285,0.10513434951955622,0.7439600133398057,0.19173181388919344,0.33934811664177006,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1eb6A00,60,2.3507797171672187,1.7485301351774583,1.7081091367507808,26.65180466969808,0.12915509667368272,6.086340323804921,6.739700062434171,6.413020193119546,0.11048182554994569,0.7940324270856381,0.18663244339116447,0.37664016599164557,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1ecmA00,60,3.1548756738503774,2.278992020617081,2.1730168101433733,33.46403408050537,0.13758681479958665,5.972802789170172,6.817830712817464,6.3953167509938185,0.10872770457356065,0.6446877233926196,0.19906079315354866,0.3433306620449684,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1f7uA02,60,2.70073069135348,2.0624093645737758,1.991953064299494,29.601673316955566,0.12598875488074276,5.2205428923434605,5.995951005581395,5.608246948962427,0.09340897361117025,0.6635884299021172,0.16508729858795093,0.3600502373809887,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1fjrA02,60,2.018055498600006,1.4743284594976116,1.4266138089604954,24.810975392659504,0.1162508913585155,5.080226282570018,5.958620306347259,5.519423294458639,0.08513929228628833,0.8723506984699949,0.20905607169805823,0.35460402370945415,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1fmtB01,60,2.2259378959735234,1.6155093230078101,1.5820987234898132,22.537272389729818,0.11792038605144754,4.977050793756775,5.819229396128503,5.398140094942638,0.08727625241031997,0.8703189677750323,0.2407672553226897,0.3465459645439833,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1frmA00,60,3.396654463807742,2.6858859724129474,2.5781803334478517,37.19345674514771,0.15770984353513645,7.663898394717128,8.351674929842277,8.007786662279704,0.14346358985181845,0.6932253723756073,0.1544371079069901,0.37965612442218555,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1gk9B03,20,3.189418262243271,2.2507590979027747,2.1908648829190605,30.155273962020875,0.12588665168797528,5.678805348550336,6.511853966592881,6.095329657571608,0.10174160923808814,0.7228564892265983,0.2194970661927366,0.35687892263168053,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1gkgA02,60,2.4756157368421556,1.7865967817250819,1.689545036018945,34.143311421076454,0.1442579360631335,5.6753401718115235,6.743661371537925,6.209500771674724,0.09708233458154343,0.7906752510893259,0.21594279364828078,0.33264331392207763,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1gvhA01,60,3.184120378891627,2.3976690727033527,2.329246285369899,30.839984862009683,0.17579090515930246,6.778084418726332,7.491707334484905,7.134895876605618,0.12704379162212617,0.6710611544313411,0.17242003900662098,0.3842334676029316,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1gyxA01,60,4.524683171510697,3.4706421974199952,3.2377262667965696,50.937912718454996,0.19072681808492525,10.071390504424077,10.636388176145774,10.353889340284924,0.19286292898591864,0.5936845864606733,0.12433944323775417,0.3579791653923749,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1hw7A02,60,6.066446048021317,5.122829135081479,4.675465010782466,66.61551020940145,0.24641941105566337,16.067129893591773,15.732408187573158,15.899769040582465,0.31711036719027014,0.3847117493924787,0.09520859980927147,0.4390403364991709,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,59,56,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1i7xB00,60,5.898429709672928,4.609695076803818,4.2398856692576095,64.12836847305297,0.1987749571324865,9.03911983506013,9.583750671873139,9.311435253466634,0.17046722819407778,0.5447354682899489,0.09217038165511297,0.387562809021665,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1ik7A00,60,4.7661268750826515,3.9025063724288334,3.5748539363963414,57.022360197703044,0.2136023565350668,11.180682537089952,11.620482144987683,11.40058234103882,0.21221182287908072,0.431742657745613,0.13164567260714993,0.34684972992724383,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,59,57,57,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1in4A03,60,1.697447794675827,1.2671396612404755,1.2000802863416207,21.075343147913614,0.10687597206561392,5.000998199359642,5.714287744599926,5.357642971979784,0.0912521547562367,0.7961092838329012,0.19450871212301543,0.34195052738961185,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1inlC02,60,3.8953861554463702,2.960411055846969,2.760897154486719,43.716570695241295,0.16918908074045805,7.5758989233911915,8.176182126306964,7.876040524849077,0.13698841018020794,0.7518012288895158,0.20113826048917616,0.3530500145231714,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1iv8A05,60,1.9307933022578558,1.4381569251933546,1.3502190531157272,24.276435152689615,0.11303255281912807,4.898778390295482,5.787120985842484,5.342949688068982,0.08311369773669122,0.896745108081662,0.19914505221388445,0.3101462448810032,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1j4sA00,60,2.4146899074316024,1.7767781788356738,1.7285456362403944,28.3711877822876,0.1449968380883277,5.7904754864998695,6.697856998203482,6.244166242351677,0.09837448525804658,0.857153459987769,0.18005074490773365,0.3420100306091562,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1jocA01,60,6.554702069362005,5.450048302687396,5.041407558457933,71.61196133295695,0.24769765393278537,14.456675067576318,14.394431716283618,14.42555339192997,0.2788294128105465,0.4033586227160453,0.10620818184422193,0.3878175297048984,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,59,58,53,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1jqoA03,60,2.5683238794406256,1.8786853807284853,1.8224096160926513,28.06418582598368,0.13504476418672168,5.440213669441437,6.21337320884938,5.82679343914541,0.10093122653517068,0.7181620752319126,0.18121873585930218,0.4000886293513299,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1jr3C02,60,1.9914385577042897,1.4657850439417301,1.416774927551456,22.2918337504069,0.10964354348544801,4.606054673990309,5.236655309790027,4.921354991890167,0.08115843685533722,0.7478017002206402,0.17081149475071405,0.35339036583419187,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1k4iA00,60,2.302013455828031,1.6134408079608282,1.5828035987360636,23.822813288370767,0.12393830151592956,5.193852435218672,6.0531119773740345,5.623482206296354,0.0936964031799819,0.8585777577715675,0.20505608343654375,0.37718927453680157,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,1.0,1k8kD01,60,3.5406379103660583,2.4507538391854737,2.380551175874669,33.25561402638753,0.1414501636545351,6.229711204539651,6.886911280682552,6.5583112426111025,0.1103496541844474,0.8060092550763096,0.13556340604862852,0.38374798875009636,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1ad3A02,60,3.272512961427371,2.4787284945813477,2.424214767740906,30.10524566968282,0.1496569503755007,6.81699765814676,7.574152411938913,7.195575035042835,0.1270902427918313,0.7756103997108768,0.15234505940821802,0.4028590721596796,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1atgA02,60,2.945352915922801,2.1874534180814087,2.106036994692588,34.00813728968303,0.18333163001224345,9.086958073838256,9.82201027924685,9.454484176542556,0.17749364265689144,0.7677287775037136,0.17296471239036446,0.4234749606599245,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1balA00,60,6.487207605441411,5.434121887311535,5.00333565848379,73.2609229405721,0.4416545018472592,25.046185563092916,24.882669282682564,24.96442742288774,0.5323331573506197,0.3840002441385695,0.09478691692231797,0.4450349043101236,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,59,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1by1A00,60,4.525773723920186,3.2207533497863268,3.1543263876687075,40.79855362574259,0.18673937444362035,7.937409463940621,8.520675813463821,8.229042638702222,0.15154547874027718,0.5595207632356495,0.14063715691051232,0.4202216255906384,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1c80A00,60,2.4195228854815167,1.7399796070069506,1.7023290543712337,25.280501937866212,0.12333839865610466,5.474954659779747,6.191003125941539,5.832978892860643,0.09705905605826462,0.8308900744043037,0.2086033205296462,0.3706786952295131,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1ccdA00,60,5.693899037440618,4.7412217160167724,4.468723112845018,56.589838314056394,0.27708587067060114,14.143453196577697,14.664276079215652,14.403864637896673,0.2881911282605595,0.4491864349302414,0.10525110717976435,0.4411352457791447,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,59,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1ccwB02,60,4.0691270967324575,3.2146993583048693,3.013340574664256,45.612672583262125,0.21678727332526795,12.275535627995929,12.683168866653393,12.479352247324659,0.24404024723248607,0.6429728905172145,0.15965399756535587,0.44430532608777956,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1dgnA00,60,2.6050053934256234,2.0309356689092364,1.938777664395818,31.01256717046102,0.16792360514371016,8.027692442830908,8.475735657587643,8.251714050209277,0.15427430340963783,0.6861759103216547,0.18532613608285686,0.4079983423382026,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1eb6A00,60,3.3100669076045355,2.515574482423758,2.455396986109189,33.60839983622233,0.16934335952186658,8.227565040420977,8.959664534794927,8.593614787607951,0.15990537609058347,0.7443272717018005,0.1710480047689343,0.39732587711618034,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1ecmA00,60,4.444566263755163,3.371171787532853,3.2140341480646404,43.787559795379636,0.20213180022060045,10.24343335222438,10.694469886224102,10.468951619224242,0.1987390749266854,0.5253787382277995,0.1719891719167894,0.3586352290695081,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1f7uA02,60,3.7809597412745157,2.793851912839827,2.6993391120701973,38.67846206029256,0.17677825569386346,7.949722658216181,8.619270176670629,8.284496417443405,0.15168477533965982,0.5791470210594605,0.16892748415087624,0.3928977120083871,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1fjrA02,60,2.642593316237132,1.9559880764164042,1.8912800446948876,30.79548929532369,0.15108552148780832,6.056291611391604,7.04622804595599,6.551259828673796,0.11106568469155219,0.8323041270625798,0.18062604520008085,0.3407185657827073,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1fmtB01,60,2.809969371557236,2.0983121181139475,2.054988986199279,26.925448767344157,0.14576939400266806,6.077485963862101,6.894203503508631,6.485844733685366,0.11009130654372963,0.8465834225302762,0.2433673422290055,0.3583838747910544,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1frmA00,60,4.8801286041736605,3.959187908386298,3.796108504953111,48.261385679244995,0.23607997267461933,11.76905727328647,12.288748165418928,12.028902719352697,0.23586004643213182,0.6071273945645773,0.1314608079350259,0.40248553391556047,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1gk9B03,20,4.015631121397019,2.924970734709963,2.8483132059902867,38.90092992782593,0.17835431784163608,8.275468233689164,8.984333214651318,8.629900724170241,0.16289565594866873,0.6539261279627365,0.1682520935945403,0.40910836464574396,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1gkgA02,60,3.1853919019301733,2.3867309346405023,2.255560392307969,42.67281427383423,0.19720204751136255,8.983396111820692,9.864659873525076,9.424027992672883,0.16830909469840571,0.7209086859564473,0.18975005867571676,0.35562402394364245,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1gvhA01,60,4.385409871737163,3.2994925105930304,3.2047198829434733,39.25580328305562,0.260594727671777,9.922175304440916,10.403864174391325,10.16301973941612,0.1998339143064287,0.5757521388891097,0.16455212357853868,0.41126496817473335,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1gyxA01,60,6.0489075442155205,5.004431372617863,4.67283777973631,64.08631750742595,0.3302889373166948,18.303062976526558,18.44005125228257,18.371557114404563,0.3776886628576056,0.47798691556839645,0.12075102802269261,0.4905841232408645,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1hw7A02,60,7.9250049710273744,7.262629129293021,6.638676706206194,85.50687567392985,0.4820953386139301,29.771361181104297,28.562737554632488,29.16704936786839,0.6408125271906658,0.2423898163059956,0.05312066455434962,0.5265602916016958,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,59,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1i7xB00,60,7.506961723168691,6.089844089939656,5.624456057456528,82.13574609756469,0.33214803121818454,19.967579219653874,20.145992046053724,20.056785632853796,0.4238825056701899,0.3829375518943239,0.07355277436137819,0.5310953280059952,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1ik7A00,60,6.6450288434823355,5.94823853588862,5.454645372299499,73.69004373550415,0.41253419183149215,20.008724249160572,20.374503330083144,20.191613789621854,0.4083034597970302,0.3137934505499149,0.12245379547496009,0.4678959915042796,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,57,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1in4A03,60,2.114672753214836,1.555631053745805,1.4745619870295315,25.212633053461712,0.13301753789820434,6.417658687612034,7.062253997204894,6.7399563424084645,0.1207617165000589,0.7652198766747783,0.21824441502650638,0.39331618965151305,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1inlC02,60,5.5579909960428875,4.237697089614308,3.958193826943739,59.003175512949625,0.2504721602081527,14.219375208889469,14.171183259667853,14.195279234278663,0.2826334611448661,0.684712941297357,0.17493897467385164,0.3910773690939283,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1iv8A05,60,2.6002786298592886,1.9353249354613746,1.8179507360945102,30.535035864512125,0.14065621446999402,6.436845910577023,7.065889001634669,6.751367456105847,0.11231798870441244,0.8669219277425992,0.19683308892812335,0.3482576298429167,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1j4sA00,60,3.363140611847242,2.4699450500484272,2.400318054928667,35.23429807027181,0.18739317344939257,7.499126276748133,8.439085383785187,7.969105830266661,0.136080990013507,0.8115111196334557,0.1780232646284479,0.349714461926325,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1jocA01,60,8.367866349220275,7.4391708437531925,6.902870843198898,87.91904265085856,0.5383604577264691,29.263231366839136,28.457803784940246,28.860517575889688,0.6004973153694201,0.24785872441483392,0.10039954331341863,0.5561892737742228,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,59,59,56,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1jqoA03,60,3.457491334279378,2.4856594871470605,2.412819691143011,35.28935559590658,0.18034593126469473,7.895204413782873,8.621044733870882,8.258124573826878,0.1522639784888894,0.6507159870269624,0.17397999076597126,0.4394040319643498,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1jr3C02,60,2.535898979504903,1.8574901525246061,1.79600834286772,27.179931036631267,0.14128509202647824,6.023113120097543,6.703271692743146,6.363192406420343,0.11039156700297163,0.6968892473545394,0.18766268056990001,0.40516318015881564,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1k4iA00,60,2.964888487259547,2.0986436012260903,2.0595134600024876,28.80860069592794,0.1698034696980973,6.701758455541361,7.478406158181051,7.0900823068612056,0.1259573111769765,0.8327855628647687,0.21030148343849467,0.3707378208151171,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
refined,frozen P0 + trained H1b,4.0,1k8kD01,60,4.785847324132919,3.3706918497554246,3.2745247794061547,43.795593897501625,0.2095573541293611,9.001808407763962,9.49436899861027,9.248088703187117,0.1711237992975447,0.7476362641183297,0.11461014147868703,0.4186475099761541,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,,,
identity,identity_current_atoms,1.0,1ad3A02,60,,,,,,,,,,,,,2.9257862349351247,2.493326418598493,3.2528503239154816,0.00013026739111112254,0.0004624599157236371,1.5468811368483764e-05,1.2145612667994269e-05,0.054188034188034195,0.028524764509267705,0.15833333333333333,0.6463139658657173,0.6454768451776134,0.6457239978115177,0.8094761757231427,0.5815782009760018,0.5052544678321715,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1atgA02,60,,,,,,,,,,,,,2.914357304573059,2.372039582331975,3.3589373509089153,0.00025788935851155814,0.0008494765887239006,3.172517402793043e-05,6.65421378087674e-06,0.05871559633027523,0.022440585009140767,0.16272189349112423,0.6540398285063898,0.6497383274764885,0.6515671466349178,0.8034033933544038,0.5891105831769392,0.49267195119655927,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1balA00,60,,,,,,,,,,,,,6.237916088104248,5.396180427074432,6.855070447921753,0.0005166175288126507,0.0018151815181518152,3.2510050642416915e-05,4.33947058458868e-05,0.05032679738562092,0.022510822510822516,0.06712328767123288,0.5181401726603644,0.5198622445188361,0.5177182746701641,0.7155056048032782,0.4027283931951243,0.30976381050089835,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1by1A00,60,,,,,,,,,,,,,4.012419478098551,3.464496676127116,4.441123950481415,0.00012010250908874188,0.0004607852179794626,7.476151794635861e-06,8.202831559890745e-06,0.025279106858054227,0.02110042735042735,0.15489614243323443,0.6158505427534245,0.6118510894018471,0.6136765878132983,0.8083334630636971,0.5332613637709946,0.41182409103008166,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1c80A00,60,,,,,,,,,,,,,2.5579029579957324,1.9893202344576517,2.975612946351369,0.0001221503203841021,0.0004753188746143574,1.1020559311428789e-05,1.0484750333898973e-05,0.051134380453752175,0.02081425995283673,0.1515817901234568,0.663410732705363,0.6629580643968817,0.663018455498569,0.8335465017532159,0.5981149792528163,0.531373065506295,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1ccdA00,60,,,,,,,,,,,,,5.009546317656835,4.359286232789358,5.4612751483917235,0.0003421992764118204,0.0012039903680770554,4.136126661664838e-05,1.667458709553705e-05,0.04199134199134199,0.02498984977669509,0.13333333333333333,0.5773869342851725,0.5760904028021453,0.5760579070399096,0.7781798367969956,0.47551722174839506,0.33458588405037026,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1ccwB02,60,,,,,,,,,,,,,3.5739024957021077,2.8142250488201777,4.10072444876035,0.00034709507082050523,0.0013789391270307297,3.239725932972139e-05,4.844707484418374e-05,0.05707070707070707,0.020609945609945612,0.15908119658119657,0.6027847293308298,0.6015142731049937,0.6014450761989775,0.7965209397562092,0.5209674303696553,0.45259142561964794,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1dgnA00,60,,,,,,,,,,,,,3.024931744734446,2.346235505739848,3.5213710844516752,0.00030236348144042484,0.0010981103406950863,2.4582516244014997e-05,3.087182020251914e-05,0.02546816479400749,0.023804780876494024,0.07806267806267805,0.6623680241856637,0.6599389328738432,0.6608857241698719,0.8274922086637666,0.5798822244718614,0.4569014981249269,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
identity,identity_current_atoms,1.0,1eb6A00,60,,,,,,,,,,,,,2.9483015259106953,2.452403782804807,3.3932986557483673,0.00015573524671091428,0.0005137243540218044,1.6337755873082868e-05,1.9457487532636292e-05,0.05225988700564972,0.02319559228650138,0.20262096774193547,0.6737753550580391,0.6747186718955018,0.6740609850974107,0.8107289333613275,0.6099879091567629,0.5471960465207282,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,60,60,0,60,60
